feature	logFC	AveExpr	t	P.Value	adj.P.Val	B
ILMN_1693471	-0.297646275739783	4.64181234913945	-4.06135403364514	9.18419456660836e-05	0.0252093333053129	1.25076152720707
ILMN_1812926	0.415176591793779	4.77571436156003	4.05968551890858	9.24139151513278e-05	0.0252093333053129	1.24527963284428
ILMN_1736654	-0.43877653055993	4.48636593383541	-4.05944999937465	9.24949257500103e-05	0.0252093333053129	1.24450596528831
ILMN_3243142	0.340253371067757	6.25345185085348	4.05867823932741	9.27608612424018e-05	0.0252093333053129	1.24197100578867
ILMN_1801441	0.386449917600189	6.30187849800814	4.05589622619429	9.37255839485306e-05	0.0252814271031316	1.23283594930319
ILMN_3308540	-0.341634691559534	5.23425821124279	-4.04887111488542	9.62046253077007e-05	0.0257578976425692	1.20978825072638
ILMN_1660199	0.385306328950923	5.42470987814593	4.04399603896666	9.79617105693871e-05	0.0260354855039007	1.19381120620804
ILMN_3309036	-0.357180563677144	5.11336411937408	-4.03686729647391	0.000100586452130773	0.026531513778175	1.17047321336617
ILMN_1727458	0.389965232943006	4.99641029980413	4.03497037432352	0.000101296137816798	0.026531513778175	1.16426809425256
ILMN_1770758	-0.439719002572263	4.7710096634278	-4.03227104177329	0.000102314289161865	0.0265462446846524	1.15544179764456
ILMN_1768958	-0.403621739174455	5.78529021805202	-4.03093653922265	0.00010282125483058	0.0265462446846524	1.15107980677316
ILMN_1809483	0.401071757304953	2.71471000230686	4.02549589817069	0.000104913086148022	0.026853293235441	1.13330717405843
ILMN_1685313	0.446361815648849	2.9405750283992	4.02264185649723	0.000106026632103254	0.026853293235441	1.12399097512777
ILMN_1800227	-0.420796394531684	3.20340773085096	-4.02209994564064	0.000106239339678187	0.026853293235441	1.12222260247093
ILMN_1810559	0.381733085725146	5.81966426561444	4.00884512626907	0.000111570938211109	0.0280050802891704	1.07902294475066
ILMN_1861651	-0.417678842463249	5.19857553196599	-4.00254126417178	0.000114195471816755	0.0281299418728301	1.05851386870377
ILMN_3308843	-0.386172913363014	3.58429849994897	-4.00218891289396	0.000114343897258217	0.0281299418728301	1.05736821473449
ILMN_1709681	-0.402778413671794	5.37289250848032	-4.00204839960917	0.000114403138893513	0.0281299418728301	1.05691136266186
ILMN_2184262	0.462085541427222	2.8851277359384	3.99711587267799	0.000116501429016755	0.0284066875589814	1.040881571757
ILMN_2339705	-0.34391700572971	3.60983697238156	-3.99472856440199	0.000117530149984442	0.0284066875589814	1.03312842069797
ILMN_1752229	-0.346834949532468	4.75417785698879	-3.99214703469228	0.000118652332696981	0.0284066875589814	1.02474829240945
ILMN_2205050	0.356031381414397	4.84599933187397	3.99210134173928	0.000118672287215554	0.0284066875589814	1.0245999999906
ILMN_3311105	-0.466873169007996	3.82254574791303	-3.9766037684012	0.000125628458199907	0.0295757276675106	0.974375243494175
ILMN_2275437	0.375975339460378	3.52958149271445	3.9759899746393	0.000125911830560568	0.0295757276675106	0.972388980285549
ILMN_1752269	0.413591783403948	6.09599660548074	3.97577581316275	0.000126010846888827	0.0295757276675106	0.971695997041915
ILMN_2082273	0.434095321366988	7.01016783920134	3.97265952407377	0.000127460089176549	0.0297228704728152	0.961615393728533
ILMN_1666503	0.301243272234454	5.34129269990786	3.97026623454063	0.000128583893847298	0.029792723353273	0.953877469229067
ILMN_1653783	0.390979415471677	6.01778767243456	3.9671620765838	0.000130055603007101	0.0299417819789279	0.943846249458025
ILMN_1722855	0.297507256197595	5.2740056906931	3.96531637028469	0.00013093828211606	0.0299542038423102	0.937884484482885
ILMN_1789094	0.435040562064281	3.26641878520507	3.9591980475626	0.000133905374839899	0.0304118378322307	0.918136347705159
ILMN_2247594	0.274818415212264	7.52226573628032	3.95774076248688	0.000134621498219862	0.0304118378322307	0.913435947382703
