feature	logFC	AveExpr	t	P.Value	adj.P.Val	B
ILMN_1777449	0.489342063186755	3.30231142467938	4.73865806182438	6.49077633557215e-06	0.00271978939101958	3.64494971143603
ILMN_3298191	-0.340423711039587	4.24828962109628	-4.73825447769381	6.50150782676656e-06	0.00271978939101958	3.64345060657076
ILMN_1719205	0.308696515812692	6.1225662600233	4.73657105472339	6.54645668885608e-06	0.00271978939101958	3.63719844622768
ILMN_1751847	0.374121651753755	3.23846042898986	4.72702505638599	6.80709895231199e-06	0.0027657298105271	3.60177187718047
ILMN_1745108	-0.735094466017217	5.46054804487582	-4.72446067668375	6.87881342433908e-06	0.0027657298105271	3.59226288696847
ILMN_1802557	0.357379974620265	5.15052550169215	4.72306588604723	6.91812660968648e-06	0.0027657298105271	3.58709224332176
ILMN_1816410	0.483939781958868	3.12633363866936	4.72147951105666	6.96310451675104e-06	0.0027657298105271	3.58121256369006
ILMN_1773797	-0.318551464350675	4.70523624760354	-4.70565082551677	7.42769838944751e-06	0.00291819737268022	3.5226151219772
ILMN_1913678	-0.337548887084913	5.39959951007187	-4.6999127655046	7.60342784925759e-06	0.00295511720012275	3.50140417059916
ILMN_1653865	-0.315092002998782	4.48089294006841	-4.69562757088222	7.73728428037681e-06	0.00297515042887468	3.48557465117279
ILMN_1753830	0.374114275517718	3.65406717526669	4.69212883054628	7.84826508839372e-06	0.00298605833284201	3.47265719101398
ILMN_1682699	0.323013094788341	6.25894604203648	4.68681073722573	8.01991601115412e-06	0.00301958191899131	3.45303450770277
ILMN_2349658	0.444841824734572	3.18539832322738	4.6764871940108	8.36357056565854e-06	0.00311650781541987	3.41498373571653
ILMN_2160764	0.384340658806288	4.3367490058851	4.67274774627634	8.49153651308092e-06	0.00313190395168683	3.40121416362302
ILMN_1793269	-0.425717314918314	3.80339079856794	-4.67016234339461	8.58111726190458e-06	0.00313297458011658	3.39169823629411
ILMN_1772910	0.492682509089486	4.83314299869156	4.65492378063215	9.12800701043197e-06	0.00324838975176234	3.33567996387971
ILMN_2298577	0.532261280972578	3.50238599613942	4.65418281844526	9.15544219518975e-06	0.00324838975176234	3.33295915038143
ILMN_1880457	0.46528294119567	5.70684992162909	4.65213981394591	9.23150163784853e-06	0.00324838975176234	3.32545869357547
ILMN_2175912	0.755545216550295	7.38100953914764	4.64998089173707	9.31254149420259e-06	0.00324838975176234	3.31753499392599
ILMN_1795865	0.456608841258368	5.10831152258111	4.64907922551081	9.3465910688417e-06	0.00324838975176234	3.31422639620243
ILMN_1658679	-0.467916558498949	2.96555720102816	-4.63193328275857	1.00174889494436e-05	0.00340199504108043	3.25139009270148
ILMN_1803856	0.367704714937443	4.11504070093848	4.62917532086331	1.01296684236325e-05	0.00340199504108043	3.24129686168409
ILMN_1787949	0.471636076771373	7.35964404790881	4.62914274967888	1.01310004874092e-05	0.00340199504108043	3.24117768531817
ILMN_2339705	-0.383877110543151	3.60983697238156	-4.62831176709025	1.01650425905848e-05	0.00340199504108043	3.23813734582059
ILMN_2062701	0.530896011975632	3.96730687362189	4.6217466612213	1.04379101314996e-05	0.00344881482592431	3.21412993544594
ILMN_1890314	-0.41089040400092	2.89887668059492	-4.62037592235801	1.04957706695718e-05	0.00344881482592431	3.20912019904554
ILMN_1739594	0.504411907675692	4.86222954412455	4.61073461318431	1.09116029508993e-05	0.0035531521500924	3.17391088191348
ILMN_2258774	0.285067885631288	5.27945663967617	4.60567774941885	1.11360362971373e-05	0.00359385742821455	3.15546285605479
ILMN_1675015	0.438681304195753	3.49566058512982	4.60215886836144	1.1294839879008e-05	0.00361284944625436	3.14263339811647
ILMN_1680430	0.490014437529894	4.65937937016869	4.59019169975125	1.18514710876402e-05	0.00375764405669084	3.09905056694965
ILMN_2095114	0.496331629276272	4.43289353995533	4.58017324285203	1.23377867088118e-05	0.00387782000513046	3.06262205951824
ILMN_2191167	-0.48134852413946	3.30737372685111	-4.57777411674769	1.24570785978588e-05	0.00388156125792764	3.05390627935304
ILMN_1700183	0.886957757135665	5.46074145996107	4.57082869276866	1.28087497592709e-05	0.00392401844145145	3.02869123532415
ILMN_1724825	0.322969596203134	6.16272939663487	4.57037080127151	1.28322687384051e-05	0.00392401844145145	3.02702976843857
ILMN_1810560	0.574887701896849	4.94568941193252	4.56868871249545	1.29190259934354e-05	0.00392401844145145	3.02092722433732
ILMN_1684016	-0.495918161680963	3.76476808305061	-4.54159400753848	1.43971564613561e-05	0.0043365435024643	2.92283359207879
ILMN_2051519	0.35102993250326	7.79512282792916	4.53789347010197	1.4611310250773e-05	0.00434991372487542	2.90946618552312
ILMN_1758049	0.454051084314404	6.28697605259788	4.53667940978832	1.46822374999254e-05	0.00434991372487542	2.90508222605957
ILMN_1670881	0.58077367351072	3.9092880515622	4.52558844936791	1.53457816315904e-05	0.00448032851302522	2.86506897696659
ILMN_1766914	0.487535207324613	3.05904629640152	4.52518700716323	1.53703343647843e-05	0.00448032851302522	2.86362190136925
ILMN_1655884	-0.348377387091986	6.29813585930432	-4.51732411643034	1.58589629452364e-05	0.00458577772524456	2.83529583570447
ILMN_1796113	0.371173766250177	4.51188624559488	4.51261187959667	1.61589554435811e-05	0.00460108564569929	2.81833573643251
ILMN_1664861	0.547116419860544	3.40132134440483	4.51183457874175	1.62089641976552e-05	0.00460108564569929	2.81553923985346
ILMN_1724162	-0.430058684191594	4.08380577859297	-4.50932196284688	1.637164183301e-05	0.00460108564569929	2.80650179659024
ILMN_1810559	0.413436239124108	5.81966426561444	4.50676363587329	1.65388991278215e-05	0.00460108564569929	2.79730339157807
ILMN_1660151	-0.342794215674779	3.46206229666433	-4.50661939405306	1.65483783079515e-05	0.00460108564569929	2.79678487728183
ILMN_1737611	-0.569785115251928	5.47625330785896	-4.49701382490021	1.71915805769792e-05	0.00474183669125945	2.76228015581442
ILMN_1661599	0.567866139270812	7.08859372617955	4.49518153848427	1.73169855649812e-05	0.00474183669125945	2.75570388605883
ILMN_3238216	0.415405017448051	2.9480064647959	4.48256664985263	1.82046665646257e-05	0.00494742611261953	2.71047645117432
ILMN_1704418	0.432079485152128	3.19235165257873	4.47377780999268	1.88489192957351e-05	0.00505114934419016	2.67901673355181
ILMN_1671005	0.314231396306797	4.41062620182306	4.47355114108461	1.88658226992854e-05	0.00505114934419016	2.67820591909769
ILMN_1687782	-0.295243405507484	4.62927798845316	-4.47045306148277	1.90983282242122e-05	0.00507580201223639	2.66712658617818
ILMN_1748911	0.306910648936257	5.14796439648001	4.46515063325344	1.95026998774553e-05	0.005120118434316	2.64817605455867
ILMN_1677032	0.712119904276654	3.21802912662919	4.46452827440072	1.9550700429527e-05	0.005120118434316	2.64595277715335
ILMN_3303612	0.415173812121643	3.4375199862165	4.46272997686254	1.9690039075112e-05	0.005120118434316	2.63952981935558
ILMN_1784532	0.488670878481821	3.55261086703453	4.45561823347726	2.02505331535135e-05	0.00521070192005561	2.61414597051319
ILMN_1704537	0.378893221391774	6.70788268128451	4.4546663619695	2.03267110451747e-05	0.00521070192005561	2.61075053915255
ILMN_3184582	-0.42430923536059	2.87710020514969	-4.45185256740868	2.05535185091458e-05	0.00523173891910617	2.60071628266989
ILMN_1658649	-0.48621281328148	4.26349791516787	-4.4489879045632	2.07869344102124e-05	0.00525415205774215	2.5905050200864
ILMN_3244114	-0.340301904170657	5.26533935772762	-4.44669093780671	2.0975939697559e-05	0.0052649497161804	2.58232054976013
ILMN_1723020	0.318269848726731	5.03226895437441	4.4449418157747	2.11209768666802e-05	0.0052649497161804	2.57609005483743
ILMN_1660552	0.441485773863926	3.90701163763015	4.43557598493234	2.19142047156974e-05	0.00542526664006085	2.54275650537814
ILMN_1880796	-0.402524371551768	3.45008791795709	-4.43279985168329	2.21547968747399e-05	0.0054474505455681	2.53288522216434
