logFC,AveExpr,t,P.Value,adj.P.Val,B,GeneSymbol
0.291051052312183,0.0514994206916488,19.6275246897299,5.10737587626976e-63,1.16965627797994e-60,132.754045518093,C20orf141
0.281912164266321,0.0314222329029979,19.6099670726075,6.17287992219379e-63,1.39531136423095e-60,132.565577813149,ROM1
-0.495931640852741,-0.264776534077088,-19.5228285191722,1.58048801665402e-62,3.52671717049528e-60,131.630447820115,ADCYAP1
-0.514097870207559,-0.259723109430407,-19.5044083738918,1.92787898455863e-62,4.24743464889152e-60,131.432823055726,SLC32A1
0.245908081926738,0.0353309607820128,19.4792907467568,2.52772360629946e-62,5.43148510711631e-60,131.163372552109,FOXO1A
-0.2587548500695,-0.102772169938544,-19.405977438372,5.57235686490897e-62,1.16851652088844e-59,130.377101194635,C6orf154
-0.384992552755227,-0.137283735533191,-19.3855297829428,6.94651548005354e-62,1.43933454678966e-59,130.157858411793,KRT5
0.317171890002136,0.015813496461242,19.3769877822771,7.61647954609338e-62,1.55958619411477e-59,130.066276982578,BCL6
0.440950196029672,-0.0231725064441113,19.3307783484827,1.25325733675874e-61,2.49285818503532e-59,129.570925544247,GEM
-0.311504475492499,-0.179474389479657,-19.3302514290954,1.26039368160361e-61,2.49285818503532e-59,129.565277853698,FBXO9
-0.402733283696649,-0.20857069708137,-19.3232575542959,1.35905361895563e-61,2.65778968965424e-59,129.490316838471,HSPB3
-0.483190083186273,-0.263867378364026,-19.295735396063,1.82820188500356e-61,3.53553931205411e-59,129.195360296395,CAMK4
0.267114554974957,0.224307085082398,19.2673661021241,2.4817324249619e-61,4.74665416005075e-59,128.89137315737,MICA
-0.543106437568418,-0.282101854092077,-19.2423842161933,3.24802520366488e-61,6.14476942062904e-59,128.623724393431,SLN
0.421819066023643,0.023119860324197,19.2410808673456,3.29394203364139e-61,6.16463022532563e-59,128.609761753463,IFITM1
-0.3779607658166,-0.194073042059957,-19.2365738767459,3.45778157912857e-61,6.37119376124622e-59,128.561479653319,C6orf105
0.201252650745091,0.0350661999276231,19.2138775239351,4.41521785179008e-61,8.00488194900065e-59,128.318359526309,DBI
-0.225529558315244,-0.0494826343276231,-19.2061350809127,4.79911985280333e-61,8.61120423072597e-59,128.235431019782,ETV5
-0.352913703193691,-0.14053055384197,-19.2031545548497,4.95564659376385e-61,8.80132948616937e-59,128.203507929334,SPON2
-0.369978825536082,-0.128626154665096,-19.1790493866803,6.42423701682246e-61,1.12943278058379e-58,127.94534905861,IGF1
0.432610928862686,0.0527410260406852,19.1418365601285,9.5897056404375e-61,1.66908826671815e-58,127.546884972757,MT1L
0.35355255519706,0.0340980973501071,19.1153780611019,1.27492506837284e-60,2.19703671435934e-58,127.263630316369,TNFRSF1A
-0.337002297420504,-0.154591308431478,-19.0921196799892,1.63752740467309e-60,2.79423181160149e-58,127.014673355493,DLX1
-0.378437488521445,-0.220789369429336,-19.0858482771673,1.75184982997813e-60,2.96028604764751e-58,126.947550675152,HAPLN1
0.201617361680131,0.0671385312191221,19.0727133506473,2.01779445035576e-60,3.37689542388865e-58,126.806976468525,HAP1
-0.234627234956348,-0.109204912840471,-19.058062705045,2.36229435562686e-60,3.87884276034769e-58,126.650194374111,C1orf165
-0.38452383779729,-0.166318244984154,-19.0333118331635,3.08298432121267e-60,4.96845760284319e-58,126.385359338826,SVOP
0.202412613859777,0.0302305505942184,18.9839388751085,5.2431140666479e-60,8.29603639363697e-58,125.85719436616,ACTR1B
0.296618526049785,0.0070948603954818,18.9822047154279,5.34180599855295e-60,8.37604805448776e-58,125.838646386049,HVCN1
-0.226347812790506,-0.0798384621927195,-18.9800881827334,5.46477814709114e-60,8.49236282590369e-58,125.816008963415,C20orf28
-0.318943909406845,-0.140721331297216,-18.9442447452386,8.03422703638888e-60,1.22662913656446e-57,125.43269317582,FBXO16
-0.218061024127698,-0.0899299651141328,-18.9432981781694,8.11640243117075e-60,1.22839986360458e-57,125.422571676028,SUB1
